bidx,week,mean_mm,sd_mm,p10_mm,p20_mm,p50_mm,n_years,doy_start,doy_end
395,45,37.40896,21.782257,18.332865,19.323936,29.005827,21,309,315
395,46,43.00944,26.085707,12.239156,20.588795,41.088264,21,316,322
395,47,36.416866,18.466404,16.710497,19.406775,31.34678,21,323,329
395,48,38.996235,19.67856,16.511177,23.940817,31.862656,21,330,336
395,49,43.240864,23.024265,17.036875,21.49042,37.648018,21,337,343
395,50,53.94002,18.532187,36.27589,37.655827,52.303185,21,344,350
395,51,47.324764,21.271574,27.074253,28.225777,43.081295,21,351,357
395,52,65.01157,30.964005,36.973057,44.66623,53.347187,21,358,365
396,1,68.8943,23.64783,38.914227,51.75145,73.95382,21,1,7
396,2,68.38029,28.622025,31.50177,54.285027,61.85927,21,8,14
396,3,70.39159,30.734495,42.89627,50.091656,64.49207,21,15,21
396,4,61.989323,25.792053,28.401842,45.910168,62.64822,21,22,28
396,5,73.471306,32.584835,38.158627,43.80144,73.17433,21,29,35
396,6,73.727486,23.564564,51.791954,56.981247,72.106544,21,36,42
396,7,72.597336,27.064981,49.96047,51.622833,76.08635,21,43,49
396,8,78.86993,24.704239,47.87148,57.721054,82.26864,21,50,56
396,9,75.38732,25.272738,47.204002,54.219387,73.47059,21,57,63
396,10,88.22392,26.95603,56.46328,63.56331,85.17344,21,64,70
396,11,75.44283,29.812037,35.194763,48.87943,80.21693,21,71,77
396,12,78.360664,24.141294,55.70464,59.513554,81.792725,21,78,84
396,13,80.24411,22.150389,53.172165,56.650833,80.73083,21,85,91
396,14,66.52709,18.143454,47.628067,55.703415,61.743793,21,92,98
396,15,78.60824,35.1414,43.626537,50.04728,74.85963,21,99,105
396,16,65.80649,26.159822,32.374107,38.418797,68.815926,21,106,112
396,17,60.52814,27.80807,32.16571,43.62663,53.516106,21,113,119
396,18,64.836494,35.147205,31.07313,37.204674,54.44808,21,120,126
396,19,46.237988,22.869944,20.987354,29.43448,46.99251,21,127,133
396,20,38.06388,24.490059,9.237111,16.3273,29.347326,21,134,140
396,21,42.472824,25.426794,19.907415,24.32427,38.14364,21,141,147
396,22,32.350098,20.817453,5.3572564,9.16954,34.91992,21,148,154
396,23,21.198038,17.61722,2.2248943,4.960225,20.022186,21,155,161
396,24,19.399511,16.479952,2.0011814,4.1222596,17.758493,21,162,168
396,25,16.071955,14.889956,0.13401501,3.0983973,14.889975,21,169,175
396,26,12.035414,14.295427,0.0,0.0,6.6182876,21,176,182
396,27,8.512487,10.65372,0.0,0.052261308,4.465052,21,183,189
396,28,17.078777,20.02262,0.0,0.013737851,11.215013,21,190,196
396,29,15.702878,17.671982,0.0,0.85369146,8.230097,21,197,203
396,30,15.2395,17.509846,0.0,0.2835458,14.130723,21,204,210
396,31,10.019664,9.957324,0.10575266,1.9387728,8.656252,21,211,217
396,32,11.95487,13.153602,0.0,2.017486,9.326813,21,218,224
396,33,13.162096,14.99108,0.12756456,2.4569936,7.0774655,21,225,231
396,34,16.469967,12.318695,4.846645,7.779281,12.389181,21,232,238
396,35,24.814154,14.205365,10.873245,12.719906,25.00777,21,239,245
396,36,19.481838,12.45186,9.224385,14.485483,17.067173,21,246,252
396,37,22.00998,14.405673,2.8180246,10.003642,23.290781,21,253,259
396,38,27.791897,17.720049,8.71163,11.830699,22.968954,21,260,266
396,39,33.093544,16.653032,19.103794,20.297337,30.848724,21,267,273
396,40,23.652876,16.697624,7.851113,10.099531,18.063576,21,274,280
396,41,31.924326,15.658943,12.578886,20.126902,26.133083,21,281,287
396,42,30.834574,15.499407,11.263075,16.172825,29.452202,21,288,294
396,43,35.50755,22.009554,6.770578,20.50334,36.909214,21,295,301
396,44,38.342766,22.022614,16.869457,19.52489,31.516598,21,302,308
396,45,39.591644,22.523552,14.505039,20.393265,36.489006,21,309,315
396,46,44.96566,27.333559,19.37082,22.935547,36.585464,21,316,322
396,47,37.516243,23.060999,15.327574,18.89619,30.329597,21,323,329
396,48,39.027588,24.263107,9.307706,25.809574,30.626692,21,330,336
396,49,41.321835,20.753822,18.18681,19.709805,38.278282,21,337,343
396,50,48.471497,17.988417,26.357178,38.45835,49.513454,21,344,350
396,51,46.734127,18.883976,23.135843,33.776855,42.091125,21,351,357
396,52,61.864227,33.63069,28.619558,35.217846,55.34185,21,358,365
397,1,66.07247,28.342987,27.219221,41.033485,73.62599,21,1,7
397,2,62.398968,30.287992,32.131004,35.5492,58.37543,21,8,14
397,3,60.36943,22.45721,35.78859,43.658615,60.722504,21,15,21
397,4,53.300804,26.925358,19.502369,41.017624,53.91642,21,22,28
397,5,71.54367,30.597027,43.642757,55.807922,72.29463,21,29,35
397,6,75.184975,37.031975,32.679684,42.7295,71.911804,21,36,42
397,7,79.74237,32.5715,53.799107,59.992416,73.33683,21,43,49
397,8,80.26195,29.8819,46.184994,66.31016,77.908936,21,50,56
397,9,67.980415,31.267056,35.10684,43.223392,65.0728,21,57,63
397,10,73.50553,20.465908,45.752888,49.808872,73.27771,21,64,70
397,11,77.31726,29.501749,41.652138,56.16915,79.86873,21,71,77
397,12,75.235756,25.593145,47.960213,53.290638,69.37366,21,78,84
397,13,76.897934,23.886421,45.62276,57.886692,70.422874,21,85,91
397,14,55.77546,13.933064,41.032562,45.47056,51.064484,21,92,98
397,15,69.87279,31.223515,34.147102,37.303,66.06043,21,99,105
397,16,55.650555,22.779419,27.337233,34.49733,55.960815,21,106,112
397,17,54.16651,25.139128,27.429085,28.62446,48.003174,21,113,119
397,18,52.122536,22.859062,24.0368,31.898672,50.57164,21,120,126
397,19,36.01602,16.165565,14.087743,21.321623,40.96867,21,127,133
397,20,35.60077,20.788568,9.862417,12.575444,37.618546,21,134,140
397,21,35.322285,22.877808,7.8657036,16.03221,32.69803,21,141,147
397,22,26.550741,20.687916,4.5982275,11.539775,25.910013,21,148,154
397,23,19.404585,20.202879,0.8361185,1.6997658,9.294558,21,155,161
397,24,14.256528,13.364084,2.48587,3.8023376,11.229012,21,162,168
397,25,14.601945,13.450869,0.0,0.5111409,11.824567,21,169,175
397,26,8.798371,12.09367,0.0,0.0,2.955834,21,176,182
397,27,8.932299,9.626188,1.20495,1.3836025,5.4132986,21,183,189
397,28,10.539491,13.045586,0.13783497,0.22390419,5.975136,21,190,196
397,29,14.405266,16.531935,0.3340601,0.56973034,8.01235,21,197,203
397,30,11.817872,16.557993,0.015400703,0.30712587,9.126121,21,204,210
397,31,7.0817466,9.895195,0.0,0.76133716,3.7582994,21,211,217
397,32,7.911481,7.967491,0.11791492,0.621408,3.5760226,21,218,224
397,33,8.604586,10.897591,0.0,0.062497377,2.5461593,21,225,231
397,34,8.971022,8.2006645,0.6665472,1.4106425,8.06612,21,232,238
397,35,15.666249,10.485474,1.4195794,7.516132,14.8468685,21,239,245
397,36,14.018923,9.8523035,4.0447154,4.938578,12.660776,21,246,252
397,37,15.596233,12.01651,2.559619,5.39937,13.987021,21,253,259
397,38,15.488048,10.682944,5.937282,9.585857,13.553877,21,260,266
397,39,18.363981,11.218545,5.889192,8.144862,21.051643,21,267,273
397,40,18.70948,10.9400425,5.48538,8.289143,16.252975,21,274,280
397,41,25.117344,12.403125,12.182603,17.401808,22.768396,21,281,287
397,42,25.848942,17.837633,7.4181952,11.281048,22.994646,21,288,294
397,43,32.56325,23.14081,10.750127,14.483074,26.874763,21,295,301
397,44,35.960205,20.710964,10.036041,18.65641,32.05606,21,302,308
397,45,35.101467,25.070168,12.092335,14.200075,33.234715,21,309,315
397,46,38.718437,28.366655,13.084123,15.665326,28.813473,21,316,322
397,47,32.07661,23.58603,6.7524357,13.359581,27.080431,21,323,329
397,48,42.6122,27.665861,7.0151405,23.193405,41.00939,21,330,336
397,49,40.039017,23.738106,12.738658,23.028505,33.46672,21,337,343
397,50,49.260952,22.858486,16.516445,28.154087,49.65124,21,344,350
397,51,56.456043,28.221943,21.637453,30.14944,51.5652,21,351,357
397,52,53.31553,29.150494,19.588606,24.223953,47.950066,21,358,365
398,1,59.378487,28.426153,29.200027,36.100742,55.49448,21,1,7
398,2,55.000877,28.924208,24.151314,27.946451,49.688976,21,8,14
398,3,55.286545,26.269829,28.524078,37.880917,45.987053,21,15,21
398,4,47.438133,27.262497,17.48313,31.627712,46.790977,21,22,28
398,5,66.404755,24.408415,44.537613,52.119465,69.54367,21,29,35
398,6,65.84696,33.171055,28.258188,38.90261,64.61324,21,36,42
398,7,77.00719,39.606495,44.253094,51.983887,66.293785,21,43,49
398,8,73.65516,33.298756,37.63178,54.655273,68.333916,21,50,56
398,9,63.597343,27.052692,37.911243,41.44552,61.98797,21,57,63
398,10,71.46144,24.271795,39.544556,52.28787,69.16356,21,64,70
398,11,75.862656,31.523436,42.9375,45.697464,75.62022,21,71,77
398,12,66.41884,21.243113,47.962486,51.294994,63.133095,21,78,84
398,13,73.92509,25.084284,47.732338,52.72368,66.58281,21,85,91
398,14,51.642757,12.409541,37.21692,41.283882,48.0163,21,92,98
398,15,63.85333,29.995607,38.544586,43.925964,55.61633,21,99,105
398,16,50.127895,19.45694,26.841404,34.07767,50.067963,21,106,112
398,17,48.739735,22.081562,27.15432,30.088364,43.265697,21,113,119
398,18,49.802357,25.577188,16.690664,26.19861,47.508404,21,120,126
398,19,36.829548,18.432434,11.653441,21.883183,38.304245,21,127,133
398,20,40.209415,29.818192,1.3384609,7.040686,40.816227,21,134,140
398,21,33.93133,21.365479,4.053219,13.235418,37.04612,21,141,147
398,22,28.242844,26.261578,2.019815,6.4554825,17.644884,21,148,154
398,23,21.4323,20.429983,0.0,1.6860083,12.711067,21,155,161
398,24,12.179792,14.613028,0.2752057,1.9008996,7.78237,21,162,168
398,25,16.622805,19.025934,0.0,1.0329692,10.661496,21,169,175
398,26,5.3121724,8.121028,0.0,0.0,0.75852114,21,176,182
398,27,8.293657,9.89251,1.365858,2.609007,4.3524246,21,183,189
398,28,10.161031,14.455634,0.0,0.012227192,3.8372445,21,190,196
398,29,13.565377,19.504686,0.0,0.0,6.5054092,21,197,203
398,30,10.881243,16.403887,0.0,0.10751187,7.07423,21,204,210
398,31,7.139796,10.7733345,0.0,0.7554519,4.040501,21,211,217
398,32,8.714033,10.10897,0.0,0.36817384,7.3104897,21,218,224
398,33,7.694035,9.676057,0.0,0.0,3.313511,21,225,231
398,34,7.954522,7.911188,0.54503834,1.1811765,6.283435,21,232,238
398,35,12.116865,9.987771,0.52648777,3.072486,9.776049,21,239,245
398,36,11.451948,9.823123,2.8415291,3.8681436,8.92111,21,246,252
398,37,15.790022,13.139226,3.3714027,3.8814683,12.82182,21,253,259
398,38,11.120874,10.022142,2.5781958,4.0923767,9.681028,21,260,266
398,39,14.277263,9.706827,4.487106,5.475604,14.988839,21,267,273
398,40,14.12177,9.292993,2.352195,4.723759,14.904702,21,274,280
398,41,19.275566,12.934592,6.959764,9.309849,17.085268,21,281,287
398,42,19.827345,15.987378,1.9119059,3.9632442,17.708527,21,288,294
398,43,26.523443,20.612879,6.7958546,10.585661,21.11106,21,295,301
398,44,33.987293,24.28308,7.6489124,9.046253,30.436682,21,302,308
398,45,36.407204,24.617958,8.627459,16.455547,32.19326,21,309,315
398,46,37.136627,26.395542,10.140882,14.431156,31.18934,21,316,322
398,47,31.443243,25.060877,4.007607,15.437128,26.320972,21,323,329
398,48,41.75402,29.456028,8.272217,14.452006,43.826225,21,330,336
398,49,35.42684,19.987598,9.650051,15.630398,37.535633,21,337,343
398,50,48.695454,25.915777,22.233839,33.19835,39.412846,21,344,350
398,51,53.93156,24.74734,27.314558,29.911585,51.76877,21,351,357
398,52,47.910778,29.941751,19.023535,20.873907,38.947895,21,358,365
399,1,33.515026,25.159163,1.4550081,6.1738176,37.67343,21,1,7
399,2,42.77213,29.854565,12.133648,18.365828,35.451176,21,8,14
399,3,45.43397,34.82371,8.70984,11.359174,40.155228,21,15,21
399,4,45.14768,38.710552,6.993469,15.926499,39.94774,21,22,28
399,5,51.56391,27.696371,20.65799,39.64843,49.98194,21,29,35
399,6,45.401566,23.75857,20.604298,32.07253,42.43902,21,36,42
399,7,53.974895,31.387856,22.673546,34.105457,45.78121,21,43,49
399,8,63.597767,34.007618,34.48674,35.5737,61.17915,21,50,56
399,9,53.411545,29.77806,14.180663,36.375538,49.269547,21,57,63
399,10,47.938473,27.00462,11.449632,27.084204,42.462868,21,64,70
399,11,65.49829,31.745777,34.26055,39.325874,60.712723,21,71,77
399,12,56.314888,22.849043,31.888775,37.346863,49.71876,21,78,84
399,13,74.73112,38.344925,32.909832,48.199085,59.321796,21,85,91
399,14,57.20517,28.311092,17.425997,31.310772,55.46108,21,92,98
399,15,45.471302,32.747917,12.351318,20.47195,33.55689,21,99,105
399,16,37.949024,26.322168,5.8173532,10.732141,33.89396,21,106,112
399,17,34.70492,29.099201,12.084437,14.920624,30.915283,21,113,119
399,18,36.662712,22.83897,15.654939,19.497179,34.349285,21,120,126
399,19,19.1043,20.658695,0.13669783,0.63199633,10.498097,21,127,133
399,20,11.638295,16.502146,0.10495926,0.9176819,5.5364842,21,134,140
399,21,16.458645,21.250212,0.28933224,0.71252346,7.73219,21,141,147
399,22,8.606582,9.030202,0.5930843,1.1287065,5.9479485,21,148,154
399,23,4.7355456,7.2519164,0.20449878,0.3469328,2.0103798,21,155,161
399,24,2.048597,3.7873058,0.0,0.0,0.40420264,21,162,168
399,25,1.5614297,2.7666395,0.0,0.0,0.28781357,21,169,175
399,26,2.891942,4.6510487,0.0,0.0,0.28134617,21,176,182
399,27,2.3749409,6.0851946,0.0,0.0,0.29476857,21,183,189
399,28,4.5499015,6.8334928,0.0,0.08436889,1.5255027,21,190,196
399,29,2.506184,4.965864,0.0,0.0,0.39637944,21,197,203
399,30,1.540313,2.2198956,0.0,0.0,0.422748,21,204,210
399,31,3.2708025,9.182974,0.0,0.0,0.084026374,21,211,217
399,32,1.2298453,2.7428513,0.0,0.0,0.6002219,21,218,224
399,33,1.6795301,2.7241597,0.0,0.0,0.16318394,21,225,231
399,34,0.9407997,2.4406202,0.0,0.0,0.075921215,21,232,238
399,35,2.4341679,2.135013,0.69127554,0.9630137,1.8511026,21,239,245
399,36,2.8404756,7.752081,0.0,0.0,0.03004984,21,246,252
399,37,3.4288387,6.12312,0.0,0.0,0.19697721,21,253,259
399,38,4.1660166,4.282963,0.0,0.9576759,2.727244,21,260,266
399,39,4.888976,5.5675845,0.43782508,0.52785903,3.4289467,21,267,273
399,40,5.5163155,7.9191823,0.0,0.0,1.61219,21,274,280
399,41,3.2481828,4.6243544,0.0,0.0,0.33653167,21,281,287
399,42,7.032332,9.93671,0.0,0.0,2.639618,21,288,294
399,43,12.271379,12.296176,0.056070387,0.24456987,9.4833145,21,295,301
399,44,14.319517,14.273163,0.7426241,3.1481075,8.246944,21,302,308
399,45,13.512565,18.497017,0.0,0.18202797,9.70745,21,309,315
399,46,12.827166,13.939889,0.6606682,1.4718939,7.744199,21,316,322
399,47,21.204535,21.380566,2.0435014,7.832135,13.472277,21,323,329
399,48,19.0387,14.45056,2.3662858,6.1877184,16.447647,21,330,336
399,49,18.810902,15.959854,5.031041,6.338129,12.312338,21,337,343
399,50,23.965446,18.218933,9.645837,10.562934,17.505526,21,344,350
399,51,27.718582,27.606995,5.0629144,7.9457383,21.662563,21,351,357
399,52,41.973118,23.427916,21.239866,22.004341,34.72101,21,358,365
400,1,34.776836,24.531591,0.5058695,9.610204,35.147316,21,1,7
400,2,41.24248,28.824797,16.055641,18.05794,35.745102,21,8,14
400,3,45.77558,35.33039,5.147207,16.689152,43.372982,21,15,21
400,4,44.575817,39.026154,7.8618617,15.782378,38.2083,21,22,28
400,5,53.97674,30.727112,23.532614,27.317219,52.048317,21,29,35
400,6,47.498936,26.031504,14.199166,24.264194,43.55393,21,36,42
400,7,54.792603,29.769684,19.176868,37.376106,53.300323,21,43,49
400,8,62.05785,31.216127,31.20273,41.017452,58.568245,21,50,56
400,9,53.11284,30.472094,14.360514,25.951275,54.697422,21,57,63
400,10,47.329494,25.458271,11.725482,23.33261,46.074894,21,64,70
400,11,63.29538,30.959846,27.217812,44.248398,58.437557,21,71,77
400,12,59.100365,22.990286,31.54515,39.952206,55.48412,21,78,84
400,13,76.57289,38.508747,26.785551,46.198166,72.0299,21,85,91
400,14,59.70623,28.760523,22.378605,34.675488,61.34467,21,92,98
400,15,53.861782,42.016685,10.620969,20.459032,36.50417,21,99,105
400,16,40.88569,32.130646,5.80566,11.124002,33.340263,21,106,112
400,17,36.127842,27.011293,8.8264885,12.180332,30.999186,21,113,119
400,18,38.913467,28.84484,10.943413,19.018234,31.651945,21,120,126
400,19,16.876451,19.585064,0.11367324,1.5903609,7.8807225,21,127,133
400,20,10.667506,14.305688,0.1508903,2.4428024,5.6336813,21,134,140
400,21,14.265863,17.979107,0.0114699,0.06337394,6.989736,21,141,147
400,22,7.299671,9.069989,0.51045954,0.65121305,2.8691092,21,148,154
400,23,4.7834272,7.5436254,0.12322711,0.19212586,1.7325587,21,155,161
400,24,1.7870001,3.6028771,0.0,0.0,0.19677213,21,162,168
400,25,1.8465295,3.1498265,0.0,0.0,0.47802857,21,169,175
400,26,2.503976,4.075022,0.0,0.025300644,0.2298183,21,176,182
400,27,2.55495,6.7672634,0.0,0.0,0.18676078,21,183,189
400,28,4.697432,7.1880994,0.0,0.12532811,1.0142269,21,190,196
400,29,2.2134647,5.5393105,0.0,0.0,0.6362893,21,197,203
400,30,1.492753,1.8398993,0.0,0.01989614,0.39425835,21,204,210
400,31,2.296642,6.771026,0.0,0.0,0.011820566,21,211,217
400,32,1.4465585,4.023488,0.0,0.011700702,0.23268996,21,218,224
400,33,1.1068766,2.1521478,0.0,0.0,0.08725632,21,225,231
400,34,1.0065747,2.7187073,0.0,0.0,0.0,21,232,238
400,35,2.9255576,3.7385168,0.044096373,0.12983473,1.1914752,21,239,245
400,36,3.0105603,8.510028,0.0,0.0,0.0,21,246,252
400,37,1.3017039,2.1037476,0.0,0.0,0.4176742,21,253,259
400,38,2.6532183,3.1629186,0.0,0.0,1.6398294,21,260,266
400,39,5.854775,6.5731516,0.31268,0.8666771,2.8663456,21,267,273
400,40,7.257833,13.664401,0.0,0.0,1.386667,21,274,280
400,41,3.0328293,5.446376,0.0,0.0,0.18718421,21,281,287
400,42,7.073646,11.042648,0.0,0.0,2.4297714,21,288,294
400,43,14.086013,15.271656,0.0313369,0.4019942,7.814979,21,295,301
400,44,16.17119,14.977124,2.5441732,3.0149715,10.354046,21,302,308
400,45,13.379675,15.233015,0.16884592,1.0883721,7.733493,21,309,315
400,46,16.63099,17.014482,0.59659976,2.3240464,10.74983,21,316,322
400,47,22.394173,21.120827,4.6491666,7.535988,17.85167,21,323,329
400,48,22.533049,15.1645565,4.444797,6.336061,20.79603,21,330,336
400,49,19.71464,18.995928,3.7075644,5.264971,14.050639,21,337,343
400,50,27.718222,21.000687,5.2622347,12.256464,22.635664,21,344,350
400,51,25.515804,20.39139,8.711929,9.580426,18.392666,21,351,357
400,52,41.13157,18.277462,19.976759,23.396202,41.40381,21,358,365
401,1,61.06351,33.563034,17.1884,28.273785,58.96355,21,1,7
401,2,62.752617,32.49328,24.163137,39.84258,59.794804,21,8,14
401,3,63.01385,42.2474,10.490447,23.000286,63.60076,21,15,21
401,4,55.427204,36.44856,17.192957,25.092274,42.847736,21,22,28
401,5,68.0201,31.841297,26.975258,33.99037,70.18306,21,29,35
401,6,77.76718,38.888382,42.72708,46.380463,72.93521,21,36,42
401,7,70.887115,27.641495,42.41005,45.86203,75.17884,21,43,49
401,8,77.635574,35.472073,42.922813,53.643867,72.84136,21,50,56
401,9,66.60624,22.802725,39.37816,51.67061,64.62963,21,57,63
401,10,68.59418,32.581093,24.797808,41.984905,67.50902,21,64,70
401,11,82.465454,34.90716,43.870674,55.592113,82.43401,21,71,77
401,12,69.24665,25.496946,40.68306,49.9131,70.591965,21,78,84
401,13,87.40715,23.38993,62.521057,67.89333,81.66357,21,85,91
401,14,68.1756,25.180971,38.456104,45.08855,70.15261,21,92,98
401,15,60.23744,24.41093,33.758804,38.9849,61.408897,21,99,105
401,16,61.44268,37.999416,15.252921,24.73586,51.37312,21,106,112
401,17,54.92498,29.448364,23.878717,29.087036,53.107933,21,113,119
401,18,54.849365,35.476494,14.20224,28.492462,49.582485,21,120,126
401,19,49.939144,43.22214,6.336413,10.684864,43.58416,21,127,133
401,20,38.25158,46.60189,0.0,2.9966497,18.078846,21,134,140
401,21,41.88778,31.033834,1.375478,8.89724,39.980415,21,141,147
401,22,26.976112,29.71527,1.0204507,3.0223649,18.378845,21,148,154
401,23,11.662577,16.049164,0.0,0.48958746,3.9626184,21,155,161
401,24,9.418345,15.299258,0.0,0.6951052,3.1105456,21,162,168
401,25,11.284035,14.317121,0.98958236,1.5667219,2.814663,21,169,175
401,26,7.386193,12.941261,0.19353814,0.6570639,2.0631003,21,176,182
401,27,6.5365777,15.244403,0.0,0.03279504,1.3551979,21,183,189
401,28,7.816096,8.873608,0.0,0.29616404,5.7563305,21,190,196
401,29,8.763375,12.183674,0.0,0.24466065,4.1019936,21,197,203
401,30,5.422783,7.165592,0.031169888,0.15180647,1.8956094,21,204,210
401,31,4.2101345,5.849885,0.0,0.0,0.5153573,21,211,217
401,32,5.472704,6.326603,0.015887935,1.2652198,3.2601314,21,218,224
401,33,5.6546564,8.464713,0.0,0.10152362,1.7044452,21,225,231
401,34,6.037652,8.446384,0.068441875,0.16419809,2.0127363,21,232,238
401,35,9.461376,8.64457,0.6105427,1.0928867,7.859953,21,239,245
401,36,4.3527336,4.9900546,0.017748006,0.4848919,2.958126,21,246,252
401,37,6.0015297,5.939027,0.49073046,0.8391174,4.9032865,21,253,259
401,38,8.348435,9.173582,0.5325069,1.9848655,3.3244011,21,260,266
401,39,12.989675,8.966953,1.8210697,4.115051,10.250233,21,267,273
401,40,12.360786,10.896962,0.14558585,0.69166857,11.877766,21,274,280
401,41,15.462529,13.33953,0.2923687,2.7715583,12.250891,21,281,287
401,42,18.448856,18.48893,0.24538057,1.2895368,17.502792,21,288,294
401,43,19.584578,15.989089,1.8373995,4.0306783,15.689081,21,295,301
401,44,18.290442,12.173678,6.5330706,7.5911403,14.886309,21,302,308
401,45,23.523808,17.24256,7.5827928,9.497063,24.18254,21,309,315
401,46,28.851572,20.265343,8.190936,8.6024685,28.596018,21,316,322
401,47,26.305153,18.579233,4.545011,6.037852,24.293564,21,323,329
401,48,35.808334,20.456335,15.680709,18.244383,33.7823,21,330,336
401,49,36.68213,19.55204,9.241484,13.60579,41.721493,21,337,343
401,50,50.405365,26.331083,22.276548,24.85263,46.210487,21,344,350
401,51,52.730988,23.641068,18.383247,34.2004,50.064095,21,351,357
401,52,66.25017,32.16881,21.407993,29.476164,65.409935,21,358,365
402,1,60.08669,26.328493,21.194057,36.317646,61.87108,21,1,7
402,2,62.162796,31.465866,16.372429,33.53244,66.08013,21,8,14
402,3,64.79824,41.375027,14.5966,27.5545,65.24589,21,15,21
402,4,52.21604,31.610939,17.701836,26.526157,45.44651,21,22,28
402,5,67.50574,28.017185,30.090677,45.479813,64.52938,21,29,35
402,6,74.20325,38.024017,41.819916,49.62419,64.77613,21,36,42
402,7,72.019104,31.001247,30.977732,50.087067,66.493484,21,43,49
402,8,72.91528,33.0646,38.26171,48.90237,71.84009,21,50,56
402,9,72.33203,30.127325,35.3913,54.01468,73.16589,21,57,63
402,10,68.36749,27.523497,34.49269,47.28009,62.669292,21,64,70
402,11,88.33023,36.265907,46.989716,63.29715,89.576805,21,71,77
402,12,77.93558,34.02176,34.533676,52.63789,81.80985,21,78,84
402,13,84.09907,25.998932,54.59326,57.894814,84.48156,21,85,91
402,14,67.787865,26.637043,33.950874,45.442196,66.806366,21,92,98
402,15,57.198196,25.756609,31.467655,35.094482,57.6137,21,99,105
402,16,60.73343,42.12634,14.985387,21.970737,54.537956,21,106,112
402,17,50.846394,27.645607,20.78423,28.754143,41.531563,21,113,119
402,18,45.68309,32.03957,18.27703,20.544027,40.332314,21,120,126
402,19,33.355988,31.216227,3.4228337,4.6642942,27.543444,21,127,133
402,20,24.798622,32.73944,0.0,1.4189886,6.5395274,21,134,140
402,21,24.322018,20.705055,0.09421719,5.139334,15.923005,21,141,147
402,22,18.332973,20.300589,0.20166677,1.3985661,12.456951,21,148,154
402,23,8.048131,9.8623705,0.0,0.04118253,3.4941607,21,155,161
402,24,5.824663,10.972806,0.038719237,0.4051178,2.7270687,21,162,168
402,25,8.916844,11.580209,0.46516627,0.4921693,3.1688256,21,169,175
402,26,5.3835955,12.621834,0.0,0.034503058,1.2325156,21,176,182
402,27,5.1457763,12.223866,0.0,0.0,0.34289035,21,183,189
402,28,7.2549295,7.8329344,0.0,0.0,6.1972227,21,190,196
402,29,6.283275,10.511251,0.0,0.032031275,1.7057514,21,197,203
402,30,3.7773938,5.685848,0.0,0.0,0.64427006,21,204,210
402,31,3.5571887,5.9732766,0.0,0.0,0.1409081,21,211,217
402,32,3.9211946,5.496998,0.0,0.08634154,2.375778,21,218,224
402,33,4.260717,6.6542754,0.0,0.0,1.1434551,21,225,231
402,34,3.4716887,5.5840445,0.018692508,0.12005425,0.7139254,21,232,238
402,35,8.473378,7.94398,0.1663632,0.36294043,7.53197,21,239,245
402,36,4.9903092,5.5685644,0.021551423,0.16415839,3.7045414,21,246,252
402,37,6.4780602,6.346713,0.5229317,1.1651831,4.7845936,21,253,259
402,38,10.283832,10.550194,1.0942783,3.0238194,7.7175426,21,260,266
402,39,13.981984,9.004055,2.9840226,6.4676023,13.683259,21,267,273
402,40,14.831437,11.9559145,0.31662673,2.8816063,13.965864,21,274,280
402,41,15.047971,13.745808,0.73771304,2.1984413,10.474009,21,281,287
402,42,18.289968,17.746475,0.6244639,1.5435792,9.365072,21,288,294
402,43,21.778616,17.504751,4.347622,4.5736365,17.059895,21,295,301
402,44,20.810379,15.990012,5.9753976,7.3186336,15.969209,21,302,308
402,45,25.71777,22.21039,7.7567563,8.469882,21.508636,21,309,315
402,46,32.47492,21.182701,8.305798,11.172565,32.787125,21,316,322
402,47,31.24114,23.063742,6.147003,9.498193,32.445465,21,323,329
402,48,39.27793,24.7573,14.397088,18.01975,34.57582,21,330,336
402,49,38.37448,17.730742,11.605087,26.161469,43.152752,21,337,343
402,50,50.63138,31.959074,18.305964,23.73263,41.50184,21,344,350
402,51,54.67321,24.752893,19.852179,37.783257,58.08986,21,351,357
402,52,70.35533,32.182873,18.929413,47.45509,74.25119,21,358,365
403,1,17.96895,20.933825,0.182807,4.134685,10.525893,21,1,7
403,2,23.823761,21.676949,0.44702727,5.649852,18.092064,21,8,14
403,3,30.44928,26.555098,3.0674212,5.1599402,24.511024,21,15,21
403,4,33.795288,54.010563,1.9094265,5.2907233,19.968023,21,22,28
403,5,30.166088,28.215452,6.03775,8.2825,23.473673,21,29,35
403,6,20.79755,15.134663,3.2634487,6.9854317,20.332903,21,36,42
403,7,44.933884,27.360172,15.280217,18.294155,43.193047,21,43,49
403,8,35.031845,26.679457,1.2382007,7.5644846,32.888214,21,50,56
403,9,38.677788,26.551687,14.033859,19.72488,27.511526,21,57,63
403,10,31.286655,23.522882,4.29642,12.497878,22.870016,21,64,70
403,11,39.411312,26.900427,12.571477,15.977573,30.449623,21,71,77
403,12,46.296486,32.16632,20.243223,22.496002,31.621368,21,78,84
403,13,57.83817,30.918438,26.834726,27.233969,52.19982,21,85,91
403,14,42.1455,24.417917,15.349908,18.011955,41.48562,21,92,98
403,15,40.942696,32.06818,6.8559256,10.123081,27.837204,21,99,105
403,16,33.188,26.069834,2.9635463,10.4282875,27.230309,21,106,112
403,17,36.108315,25.217537,8.186096,23.96997,31.768974,21,113,119
403,18,32.88467,21.945478,4.884212,18.679403,32.421177,21,120,126
403,19,15.744982,19.641815,0.28187662,1.6883012,6.6457715,21,127,133
